X,Y,u_x,u_y,,,X1,Y1,sigma_xx,sigma_yy,sigma_xy
2.478792507,1.688976556,0.000115628,-0.001422899,,,2.968742583,3.615049194,-2.970173086,-6.942749409,-0.326196074
2.486090215,1.792651037,0.000117144,-0.001487286,,,2.970589855,2.893309233,-6.963018384,-19.76252975,-0.013862915
2.486090215,1.792651037,0.000117144,-0.001487286,,,2.972673575,3.905250093,-1.620031511,-1.708193502,-0.129503818
2.487926917,3.742721621,4.59679E-05,-0.002957591,,,2.973542798,1.339711156,-16.63843004,-46.48168128,1.531330527
2.489474148,2.522585827,0.000120004,-0.002227089,,,2.976099984,1.969728185,-11.83458689,-35.73678947,0.834623103
2.493387924,1.896325519,0.000118035,-0.001548893,,,2.982855166,3.285448779,-4.643102441,-12.83384534,-0.277078228
2.493387924,1.896325519,0.000118035,-0.001548893,,,2.984660357,2.023438452,-13.49498965,-34.80720429,0.793599246
2.496587997,3.463593756,6.6355E-05,-0.002881827,,,2.986617388,0.254284746,-26.79508387,-64.77363053,2.796577475
2.500685632,2,0.00011832,-0.001607702,,,2.98703803,3.784953866,-2.184981621,-3.879473639,-0.245698763
2.500685632,2,0.00011832,-0.001607702,,,2.992150831,0.443134923,-24.83116201,-61.6032545,2.599367329
2.500685632,2,0.00011832,-0.001607702,,,2.993629865,2.743643726,-7.926465739,-22.36218434,0.132129393
2.500685632,2,0.00011832,-0.001607702,,,2.993691035,1.672549745,-13.98357746,-40.78101651,1.169684596
2.500685632,2,0.00011832,-0.001607702,,,2.996380749,0.571429567,-23.54398736,-59.44038881,2.459505767
2.501110002,4,3.15632E-05,-0.00297772,,,3.000568486,3.925400136,-1.561956212,-1.344329645,-0.106050303
2.501110002,4,3.15632E-05,-0.00297772,,,3.001768291,1.851084501,-12.6525973,-37.72458295,0.982438122
2.501110002,4,3.15632E-05,-0.00297772,,,3.001972792,2.792484313,-7.591486694,-21.50275507,0.091348253
2.506390597,0.127978945,1.53845E-05,-0.000131045,,,3.003331273,0.761221723,-21.70676651,-56.22939643,2.246881125
2.508755125,0.383936834,4.32417E-05,-0.000382151,,,3.00476872,1.493141643,-15.36215409,-43.81762295,1.384005344
2.508755125,0.383936834,4.32417E-05,-0.000382151,,,3.007977118,3.729332282,-2.45187149,-4.881758394,-0.282352258
2.513767468,3.05251004,9.73265E-05,-0.002670006,,,3.009662732,2.907353358,-6.840190724,-19.48796238,-0.007452025
2.513767468,3.05251004,9.73265E-05,-0.002670006,,,3.009940759,2.574415191,-9.09297753,-25.28990353,0.304968385
2.515912864,0.640582027,6.71648E-05,-0.000618834,,,3.01184411,2.136492601,-12.50693607,-32.83575296,0.723920486
2.515912864,0.640582027,6.71648E-05,-0.000618834,,,3.012197817,3.257238234,-4.781806406,-13.32283126,-0.255945026
2.516561861,2.207917612,0.000123629,-0.001874501,,,3.017495563,3.427932477,-3.886713224,-10.28613484,-0.320023326
2.518442023,2.727551331,0.000115404,-0.002420164,,,3.017690035,1.554553703,-14.86417383,-42.7504432,1.326256772
2.518442023,2.727551331,0.000115404,-0.002420164,,,3.023257987,3.700570474,-2.589886643,-5.398778036,-0.29692532
2.519799848,0.898289212,8.67104E-05,-0.000840974,,,3.025641644,2.2856935,-11.27166047,-30.25735718,0.59872355
2.521236305,3.364652429,7.46486E-05,-0.002840949,,,3.031982882,2.7149854,-8.084759791,-22.82654378,0.181698747
2.521236305,3.364652429,7.46486E-05,-0.002840949,,,3.035973009,3.12538644,-5.503859806,-15.64069485,-0.167715344
2.527116284,1.166635786,0.000102442,-0.001055269,,,3.037719107,1.269191996,-17.14833754,-47.56386463,1.67926669
2.528562451,3.823966832,4.04104E-05,-0.002967583,,,3.038083484,3.04997073,-5.942410127,-16.96610384,-0.111438939
2.53243809,2.415835224,0.000124662,-0.002113518,,,3.041177193,1.694588887,-13.764207,-40.32759777,1.191193426
2.53243809,2.415835224,0.000124662,-0.002113518,,,3.043725732,3.826852939,-2.044154011,-3.121935921,-0.213953875
2.537862171,1.445621749,0.000113853,-0.001259213,,,3.043790637,3.987225448,-1.347308072,-0.229950533,-0.020077193
2.537862171,1.445621749,0.000113853,-0.001259213,,,3.043879152,2.115300278,-12.65767344,-33.15431263,0.770881035
2.551488365,3.252669737,8.44305E-05,-0.002786224,,,3.044504354,3.162385543,-5.28759626,-14.98363412,-0.189534569
2.551488365,3.252669737,8.44305E-05,-0.002786224,,,3.044508149,0.474509311,-24.45484817,-60.96871579,2.628477428
2.552070654,2.939138136,0.000106571,-0.002589649,,,3.046931768,0.538037986,-23.81612905,-59.89758434,2.55842056
2.552070654,2.939138136,0.000106571,-0.002589649,,,3.048356591,2.809156232,-7.438353108,-21.17172663,0.101647321
2.5560149,3.647933664,5.27644E-05,-0.002935582,,,3.049326966,2.360226914,-10.66028306,-28.94539834,0.545372815
2.5560149,3.647933664,5.27644E-05,-0.002935582,,,3.049991035,2.475803194,-9.777187678,-26.95226867,0.430805964
2.561405966,2.620800728,0.000122186,-0.002320971,,,3.051158684,0.126418958,-28.10549912,-66.76437214,3.016216416
2.566071627,2.099690956,0.000125,-0.001737269,,,3.051373261,3.493902303,-3.555801848,-9.100301926,-0.326340422
2.566071627,2.099690956,0.000125,-0.001737269,,,3.054517974,2.400756101,-10.34151232,-28.24111276,0.509263411
2.569197985,3.905212043,3.48062E-05,-0.002972672,,,3.056307466,1.456655173,-15.59287408,-44.34642651,1.477784864
2.569197985,3.905212043,3.48062E-05,-0.002972672,,,3.058284827,0.322784841,-25.99709461,-63.47856794,2.816495056
2.572916667,0,0,0,,,3.058715793,3.65004125,-2.83044735,-6.303835065,-0.31462789
2.575281194,0.255957889,3.09083E-05,-0.000258072,,,3.062955371,3.940078588,-1.579199147,-1.079523297,-0.088977416
2.575281194,0.255957889,3.09083E-05,-0.000258072,,,3.06390648,3.525083097,-3.406130423,-8.5407227,-0.3273543
2.580178221,0.510717499,5.75906E-05,-0.000500274,,,3.068288656,0.026951059,-29.19102963,-68.37490079,3.14029688
2.580178221,0.510717499,5.75906E-05,-0.000500274,,,3.071620644,3.847002982,-1.983632471,-2.758020499,-0.19636943
2.580663208,3.548992337,6.08961E-05,-0.002907548,,,3.07172888,0.689857791,-22.30462915,-57.29258872,2.409589696
2.581947856,2.307608568,0.000128599,-0.001990564,,,3.074015277,2.621898655,-8.690150483,-24.39894037,0.300693703
2.589064883,1.688976556,0.000122154,-0.001420003,,,3.074061322,1.580716586,-14.59632065,-42.20655983,1.352542049
2.589064883,1.688976556,0.000122154,-0.001420003,,,3.074639008,2.94651706,-6.538716929,-18.75192219,-0.008718735
2.589596672,0.769248275,8.03917E-05,-0.000730641,,,3.076284954,3.574191793,-3.177498742,-7.660359598,-0.325721873
2.589596672,0.769248275,8.03917E-05,-0.000730641,,,3.076435852,2.735011756,-7.905433298,-22.43483397,0.189712608
2.589791552,3.139297833,9.47711E-05,-0.002721487,,,3.077404603,1.880385478,-12.36138923,-37.10625847,1.024401994
2.590373841,2.825766233,0.000115299,-0.002500406,,,3.077558737,0.887252834,-20.44676157,-53.9518384,2.179695824
2.590373841,2.825766233,0.000115299,-0.002500406,,,3.078101349,3.223521911,-4.927992599,-13.88713373,-0.21596177
2.590373841,2.825766233,0.000115299,-0.002500406,,,3.079550107,1.974499568,-11.69516052,-35.50177573,0.928055929
2.590373841,2.825766233,0.000115299,-0.002500406,,,3.082497477,3.378691195,-4.114557733,-11.14086604,-0.291326369
2.590373841,2.825766233,0.000115299,-0.002500406,,,3.084466635,2.780342001,-7.594121219,-21.63927311,0.150563345
2.590373841,2.825766233,0.000115299,-0.002500406,,,3.086761211,2.01974413,-13.44504012,-34.72061004,0.892883678
2.593483656,1.026955461,9.82944E-05,-0.000944575,,,3.094043961,3.766037845,-2.342316233,-4.215813906,-0.26131541
2.593483656,1.026955461,9.82944E-05,-0.000944575,,,3.094654824,1.139792845,-18.18007365,-49.64633136,1.893653323
2.596362592,1.792651037,0.00012371,-0.001484261,,,3.095507404,2.257661908,-11.42986309,-30.6449803,0.684348377
2.596650435,3.729178875,4.64706E-05,-0.00295083,,,3.101626141,0.986491134,-19.51901314,-52.22534429,2.086418898
2.6036603,1.896325519,0.000124602,-0.001545746,,,3.102389689,0.34921406,-25.67206865,-62.94024182,2.844120134
2.603944861,4,2.87722E-05,-0.002973016,,,3.105270829,1.040329743,-19.03584489,-51.30762366,2.025211533
2.604229544,1.305941423,0.000112757,-0.001157872,,,3.107870799,1.759402,-13.20722066,-39.11074897,1.185975018
2.604229544,1.305941423,0.000112757,-0.001157872,,,3.108986763,1.48666642,-15.29271715,-43.7385385,1.496765244
2.604369908,2.514050126,0.000128033,-0.002214147,,,3.111229628,2.092613514,-12.79140624,-33.44155477,0.853713257
2.605311515,3.45005101,6.96831E-05,-0.002872527,,,3.111461659,2.638768497,-8.533296758,-24.06471728,0.309642081
2.605311515,3.45005101,6.96831E-05,-0.002872527,,,3.111840128,3.35048065,-4.24481116,-11.62824927,-0.271368938
2.610958009,2,0.000124848,-0.001604439,,,3.112184033,3.731894417,-2.49595157,-4.828470491,-0.280485401
2.610958009,2,0.000124848,-0.001604439,,,3.113819305,1.549315773,-14.79470043,-42.66642402,1.429178633
2.61927253,1.569019795,0.00012179,-0.001341169,,,3.114312148,0.661729324,-22.52464484,-57.67464968,2.49309794
2.61927253,1.569019795,0.00012179,-0.001341169,,,3.115380226,1.334666836,-16.51274173,-46.3036011,1.68229679
2.628094738,3.02592593,0.000105024,-0.002647708,,,3.117884304,3.879471391,-1.897114544,-2.171796581,-0.164472029
2.631457621,2.199381912,0.000131148,-0.001860097,,,3.120548868,2.886033201,-6.875216725,-19.76604734,0.0717907
2.631457621,2.199381912,0.000131148,-0.001860097,,,3.125821463,2.494341196,-9.561620999,-26.53905575,0.469432753
2.633337783,2.71901563,0.000123266,-0.002408053,,,3.127158287,3.78995816,-2.265883168,-3.783600069,-0.244833014
2.633337783,2.71901563,0.000123266,-0.002408053,,,3.127542446,2.236469584,-11.57086365,-30.96114497,0.733463835
2.635563576,3.338068318,8.02093E-05,-0.002824367,,,3.132961801,3.658891899,-2.811669653,-6.135308891,-0.306815908
2.637285969,3.810424086,3.99364E-05,-0.002961156,,,3.141770852,0.157386761,-27.67145058,-66.04544662,3.110204842
2.637285969,3.810424086,3.99364E-05,-0.002961156,,,3.146784883,3.029070635,-5.977789528,-17.24999791,-0.041190509
2.641807264,0.127978945,1.65344E-05,-0.000130649,,,3.15003753,1.694588887,-13.64248248,-40.13370875,1.301422551
2.641807264,0.127978945,1.65344E-05,-0.000130649,,,3.150967318,2.861760612,-7.000366876,-20.15771255,0.113665031
2.64670429,0.382738554,4.6338E-05,-0.00037987,,,3.1537978,3.450992214,-3.739147973,-9.83197181,-0.295551245
2.64733385,2.407299524,0.000132742,-0.002099818,,,3.15459868,2.349794705,-10.63572828,-28.98166842,0.643151318
2.64733385,2.407299524,0.000132742,-0.002099818,,,3.15513273,3.295605668,-4.502285474,-12.57447879,-0.228431549
2.653862029,0.639383747,7.19746E-05,-0.00061595,,,3.155688018,3.560778442,-3.238626043,-7.88204561,-0.313554347
2.663280481,0.897914524,9.3194E-05,-0.000838132,,,3.155917585,3.738035175,-2.492794169,-4.71431214,-0.275366748
2.663280481,0.897914524,9.3194E-05,-0.000838132,,,3.159756317,1.359947769,-16.25265029,-45.78557833,1.699248454
2.664738418,3.634390918,5.42128E-05,-0.002927451,,,3.160254869,3.940078588,-1.711632355,-1.079289744,-0.091150451
2.664738418,3.634390918,5.42128E-05,-0.002927451,,,3.160760977,2.397907304,-10.25502354,-28.14807185,0.598522881
2.665815636,3.226085626,9.10088E-05,-0.002767296,,,3.162123255,3.772178603,-2.360383558,-4.100875525,-0.255812488
2.665815636,3.226085626,9.10088E-05,-0.002767296,,,3.163267845,2.511211038,-9.397548089,-26.19899455,0.481523339
2.666397925,2.912554026,0.000114884,-0.002564977,,,3.167744243,0.852882663,-20.65346499,-54.33802946,2.323237587
2.666397925,2.912554026,0.000114884,-0.002564977,,,3.168676107,3.488007243,-3.563609381,-9.170451917,-0.300787117
2.670596916,1.166261098,0.000110008,-0.001051842,,,3.16965034,3.987225448,-1.546654188,-0.230027353,-0.021077882
2.670596916,1.166261098,0.000110008,-0.001051842,,,3.169802158,3.664064763,-2.799184349,-6.037087114,-0.301315755
2.672032845,3.905212043,3.24835E-05,-0.00296762,,,3.170875718,3.847002982,-2.077362278,-2.755339778,-0.19783495
2.676301725,2.612265028,0.000130373,-0.002308,,,3.175907967,2.186286964,-11.93773824,-31.74255553,0.827746505
2.676301725,2.612265028,0.000130373,-0.002308,,,3.176524394,0.477124201,-24.27433408,-60.63244082,2.789736459
2.676344003,2.099690956,0.000132059,-0.00173344,,,3.176581399,3.098351564,-5.552336539,-16.01580103,-0.082164056
2.685639902,1.429339469,0.000121896,-0.001244016,,,3.178566007,0.530639613,-23.73452551,-59.73114846,2.728191887
2.689386726,3.535449591,6.34156E-05,-0.002898319,,,3.180533116,2.727422743,-7.852013647,-22.45055072,0.268135618
2.689386726,3.535449591,6.34156E-05,-0.002898319,,,3.183528939,1.668137408,-13.8036891,-40.51760496,1.366391756
2.696843616,2.299072867,0.000136581,-0.001976133,,,3.184120116,1.880385478,-12.24771517,-36.92078595,1.133695672
2.696843616,2.299072867,0.000136581,-0.001976133,,,3.185112744,3.135350668,-5.338015029,-15.3629965,-0.106782017
2.702643223,2.809978307,0.000123322,-0.002482427,,,3.185589981,2.653546324,-8.353200882,-23.71884884,0.348836069
2.702643223,2.809978307,0.000123322,-0.002482427,,,3.185875713,0.18381598,-27.33531811,-65.5026278,3.142586169
2.704118823,3.112713723,0.00010227,-0.002700119,,,3.186802747,3.202621816,-4.969731304,-14.18561859,-0.15546232
2.705373953,3.715636129,4.69451E-05,-0.002943033,,,3.187298103,2.765608126,-7.589489646,-21.7825632,0.23386253
2.705373953,3.715636129,4.69451E-05,-0.002943033,,,3.188630752,3.417503198,-3.885411949,-10.40921856,-0.273186048
2.706634968,1.792651037,0.000130409,-0.001480799,,,3.189028216,1.167285306,-17.82949501,-48.98311341,1.962612617
2.706634968,1.792651037,0.000130409,-0.001480799,,,3.192528375,3.565951306,-3.214264979,-7.779952808,-0.305617571
2.70677972,4,2.5377E-05,-0.002967435,,,3.192627795,2.324637089,-10.79484187,-29.35465005,0.70301238
2.708333333,0,0,0,,,3.193499449,0.378255916,-25.2653588,-62.24586119,2.928742716
2.708333333,0,0,0,,,3.199677619,0.031993869,-28.99996232,-67.98386892,3.328524536
2.708333333,0,0,0,,,3.200329577,3.832025803,-2.159712821,-3.023606527,-0.210624051
2.71323036,0.25475961,3.30442E-05,-0.000256073,,,3.203076016,0.629279914,-22.73210046,-58.01926387,2.638531195
2.713932676,1.896325519,0.000131298,-0.001542134,,,3.205213948,2.417933661,-10.05423308,-27.73907377,0.615814446
2.718127386,0.50951922,6.16333E-05,-0.000497599,,,3.210327511,0.824754196,-20.86187411,-54.71520516,2.406869729
2.718127386,0.50951922,6.16333E-05,-0.000497599,,,3.212409659,3.494148001,-3.525818483,-9.045438776,-0.289063197
2.719265668,2.505514426,0.000136394,-0.002200373,,,3.213871635,2.992818628,-6.133408922,-17.81792166,0.030859107
2.719265668,2.505514426,0.000136394,-0.002200373,,,3.21732241,2.832661966,-7.121146164,-20.58781148,0.1873877
2.719638786,3.423466899,7.46322E-05,-0.002856756,,,3.217589697,1.974499568,-11.55280422,-35.26543425,1.070675753
2.721230385,2,0.000131503,-0.001600683,,,3.217945141,2.092613514,-12.69306179,-33.26408573,0.960053147
2.721230385,2,0.000131503,-0.001600683,,,3.222726264,3.329160493,-4.296002601,-11.94449997,-0.217833667
2.727545837,0.768049996,8.6002E-05,-0.000727334,,,3.224800801,2.01974413,-13.32580976,-34.48664915,1.034703376
2.736842614,1.672694276,0.000130859,-0.001405127,,,3.225640257,2.554934326,-9.011107572,-25.35984271,0.486040555
2.736964289,1.026580773,0.000105438,-0.000941238,,,3.225683264,3.925400136,-1.852337438,-1.343126814,-0.111355402
2.736964289,1.026580773,0.000105438,-0.000941238,,,3.231522342,3.674305531,-2.772098389,-5.843295684,-0.289193243
2.736964289,1.026580773,0.000105438,-0.000941238,,,3.232686948,1.487344846,-15.14286858,-43.47647506,1.627349329
2.736964289,1.026580773,0.000105438,-0.000941238,,,3.233404308,1.192566239,-17.55975913,-48.45753568,1.980783764
2.736964289,1.026580773,0.000105438,-0.000941238,,,3.233756323,3.431291711,-3.803711117,-10.14414207,-0.261371099
2.736964289,1.026580773,0.000105438,-0.000941238,,,3.235052549,0.97667138,-19.44378015,-52.09779801,2.247594778
2.740120828,3.810424086,3.82783E-05,-0.002955669,,,3.235189245,2.346786971,-10.57487849,-28.90820328,0.718697483
2.741729997,2.199381912,0.000138681,-0.001855661,,,3.236402783,2.236469584,-11.46129622,-30.78693222,0.835710024
2.742422009,2.999341819,0.000113288,-0.002623923,,,3.236757794,1.540119534,-14.72409909,-42.57526217,1.570256622
2.742422009,2.999341819,0.000113288,-0.002623923,,,3.238395524,3.730778574,-2.558533168,-4.834801093,-0.270677184
2.745607166,2.703227705,0.00013166,-0.002388659,,,3.239379194,1.040583725,-18.86976098,-51.0097037,2.173655594
2.749890846,3.311484207,8.63426E-05,-0.002806222,,,3.241613101,2.391970943,-10.21512955,-28.12604314,0.676192767
2.752007275,1.289659144,0.000120399,-0.001142137,,,3.242656924,3.470921486,-3.620992646,-9.442318803,-0.271853541
2.76222961,2.398763823,0.000141114,-0.002085311,,,3.243623068,3.759540383,-2.454793555,-4.320155154,-0.256859376
2.76222961,2.398763823,0.000141114,-0.002085311,,,3.244290085,2.968546039,-6.2502868,-18.20613167,0.073625176
2.76222961,2.398763823,0.000141114,-0.002085311,,,3.245873421,1.387776921,-15.92377667,-45.13104339,1.75935576
2.76222961,2.398763823,0.000141114,-0.002085311,,,3.248668218,1.851084501,-12.38753556,-37.29281639,1.234623925
2.76222961,2.398763823,0.000141114,-0.002085311,,,3.249091504,3.598456074,-3.075836589,-7.186629614,-0.292325941
2.76222961,2.398763823,0.000141114,-0.002085311,,,3.252034936,0.063368257,-28.59004365,-67.33563303,3.371835489
2.767050261,1.552737515,0.000130284,-0.001325877,,,3.255137123,3.910422957,-1.939810683,-1.612437716,-0.129895322
2.767050261,1.552737515,0.000130284,-0.001325877,,,3.256043112,3.809218147,-2.285110899,-3.429605384,-0.225407818
2.773461936,3.620848171,5.5759E-05,-0.002918181,,,3.258040744,0.250390128,-26.53480447,-64.21984343,3.165694409
2.773461936,3.620848171,5.5759E-05,-0.002918181,,,3.260739233,3.340775689,-4.218055827,-11.71610306,-0.205883115
2.773461936,3.620848171,5.5759E-05,-0.002918181,,,3.263397063,3.984835203,-1.706897504,-0.272870545,-0.025278433
2.773461936,3.620848171,5.5759E-05,-0.002918181,,,3.263692343,3.208883202,-4.881233864,-14.01512346,-0.118075735
2.773461936,3.620848171,5.5759E-05,-0.002918181,,,3.264968484,1.635326414,-13.95955869,-40.90558542,1.491704619
2.773461936,3.620848171,5.5759E-05,-0.002918181,,,3.272255783,2.255128246,-11.27095393,-30.40666217,0.851534661
2.773461936,3.620848171,5.5759E-05,-0.002918181,,,3.273194529,2.499271331,-9.367444317,-26.2405354,0.587837534
2.774867704,3.905212043,2.96541E-05,-0.002961618,,,3.27730348,0.755311025,-21.43011093,-55.72425618,2.571753396
2.778667308,2.8967661,0.000122873,-0.002547216,,,3.279044016,3.555291198,-3.249789547,-7.939297071,-0.278646368
2.779756429,0.126780665,1.75822E-05,-0.000128998,,,3.280335225,3.074599898,-5.599366649,-16.33040831,0.00157506
2.779756429,0.126780665,1.75822E-05,-0.000128998,,,3.282159627,1.824633021,-12.54113532,-37.67146294,1.3002371
2.780142907,3.199501516,9.819E-05,-0.002746777,,,3.285603568,0.943279799,-19.68166712,-52.54069011,2.34692524
2.780142907,3.199501516,9.819E-05,-0.002746777,,,3.289468284,2.91521554,-6.530229332,-19.07365701,0.15796802
2.784653455,0.381540275,4.9512E-05,-0.000377456,,,3.29046287,3.118521901,-5.345611307,-15.5588046,-0.029417212
2.786616379,2.099690956,0.000139295,-0.001729029,,,3.290779079,2.115300278,-12.42607091,-32.74525921,1.014507325
2.788571108,2.596477102,0.000138977,-0.002287253,,,3.292058491,1.070594972,-18.54076597,-50.37931941,2.196311535
2.791811194,0.638185468,7.69065E-05,-0.000612833,,,3.293350831,2.641841859,-8.319093309,-23.76749015,0.448842408
2.801229646,0.896716245,9.95287E-05,-0.000834355,,,3.298362031,3.967055646,-1.817872402,-0.592976121,-0.053255644
2.801229646,0.896716245,9.95287E-05,-0.000834355,,,3.298413676,3.869825343,-2.118427597,-2.340433783,-0.172368481
2.803713997,3.50886548,6.75866E-05,-0.00288325,,,3.301705312,3.220498397,-4.792603207,-13.77915125,-0.103291276
2.803713997,3.50886548,6.75866E-05,-0.00288325,,,3.302357318,0.031374388,-28.89410556,-67.73495706,3.482673175
2.807115992,2.299072867,0.000144516,-0.001971041,,,3.302809139,1.258377769,-16.92026518,-47.18592482,1.97825239
2.807115992,2.299072867,0.000144516,-0.001971041,,,3.30385652,2.477400805,-9.496546406,-26.56354851,0.639896137
2.808208812,3.715636129,4.61241E-05,-0.002937014,,,3.304523767,3.535725599,-3.325419934,-8.272912106,-0.264882814
2.808208812,3.715636129,4.61241E-05,-0.002937014,,,3.316333407,3.663855454,-2.825221111,-6.008905556,-0.270269512
2.80961458,4,2.13365E-05,-0.002960845,,,3.316445268,3.045785668,-5.730554691,-16.7877979,0.053099361
2.814912606,2.794190381,0.000131772,-0.002463309,,,3.319234212,1.969728185,-11.48092003,-35.1466573,1.188717782
2.814912606,2.794190381,0.000131772,-0.002463309,,,3.31992488,2.712282681,-7.806391126,-22.51898498,0.394806921
2.818374648,1.149978818,0.000117122,-0.001035649,,,3.32508326,2.820957501,-7.085324076,-20.64682356,0.282762239
2.818374648,1.149978818,0.000117122,-0.001035649,,,3.325848899,0.181290419,-27.20066089,-65.19379288,3.342168108
2.818446093,3.086129612,0.000110377,-0.002677138,,,3.326632078,2.13395894,-12.22925169,-32.35955263,1.034196709
2.818446093,3.086129612,0.000110377,-0.002677138,,,3.326689867,2.750468064,-7.543505613,-21.85401958,0.359231554
2.824205052,1.896325519,0.000138118,-0.001538012,,,3.327794585,2.023438452,-13.1971782,-34.22374284,1.145327565
2.824205052,1.896325519,0.000138118,-0.001538012,,,3.330714809,0.375780115,-25.12509598,-61.94626693,3.11168535
2.831502761,2,0.000138277,-0.001596386,,,3.331803539,3.982220443,-1.825119799,-0.319990334,-0.029416996
2.831502761,2,0.000138277,-0.001596386,,,3.333439635,3.350088904,-4.131700543,-11.49966638,-0.170668101
2.83153505,2.4897265,0.000145035,-0.00217835,,,3.333825396,3.418310193,-3.818898946,-10.31154306,-0.20750915
2.83153505,2.4897265,0.000145035,-0.00217835,,,3.335588441,3.132310414,-5.232035842,-15.271522,-0.009511477
2.833417633,1.41305719,0.000130077,-0.001228157,,,3.336914086,2.345431029,-10.47509601,-28.75293409,0.81817812
2.833966057,3.396882788,8.0171E-05,-0.002839284,,,3.33813536,0.973634157,-19.34287611,-51.89982834,2.369863622
2.833966057,3.396882788,8.0171E-05,-0.002839284,,,3.340263638,1.037036985,-18.77610176,-50.82665999,2.293199107
2.842955688,3.810424086,3.62248E-05,-0.002949146,,,3.340291376,0.626804113,-22.58578952,-57.72315707,2.809387484
2.842955688,3.810424086,3.62248E-05,-0.002949146,,,3.340854176,3.79876807,-2.373834606,-3.608585482,-0.221476114
2.84375,0,0,0,,,3.341217801,1.756309892,-12.97230266,-38.69635462,1.441641287
2.851179525,0.25356133,3.5227E-05,-0.000253987,,,3.341323101,3.451693601,-3.66827448,-9.72385503,-0.218634149
2.851179525,0.25356133,3.5227E-05,-0.000253987,,,3.341652764,3.899762849,-2.071682585,-1.801846771,-0.139299045
2.852002373,2.199381912,0.000146434,-0.001850548,,,3.342325426,2.383493194,-10.17049084,-28.09547719,0.781268505
2.852002373,2.199381912,0.000146434,-0.001850548,,,3.344083132,2.273808889,-11.04158317,-29.95572174,0.904177548
2.854412699,1.776368757,0.000139443,-0.001465513,,,3.348101079,3.717261099,-2.642153812,-5.055392124,-0.251987567
2.854691392,2.983553893,0.000121141,-0.00260629,,,3.350300697,0.822228635,-20.71065404,-54.41632553,2.574513382
2.856076551,0.50832094,6.57735E-05,-0.000494733,,,3.353328623,3.746022907,-2.547932357,-4.5444347,-0.242448586
2.856076551,0.50832094,6.57735E-05,-0.000494733,,,3.354016414,0.473921681,-24.08911334,-60.24670456,3.019520917
2.857876548,2.687439779,0.000140448,-0.002368141,,,3.354216769,2.956606332,-6.215311828,-18.27517856,0.167714418
2.862671595,3.65554327,5.20799E-05,-0.002920883,,,3.356058028,0.527437093,-23.54772401,-59.34642385,2.954623934
2.862671595,3.65554327,5.20799E-05,-0.002920883,,,3.358992195,1.938327372,-11.65653611,-35.59083204,1.267168124
2.864218117,3.284900096,9.31109E-05,-0.00278634,,,3.360780107,2.611688728,-8.456071072,-24.17283549,0.542476007
2.864218117,3.284900096,9.31109E-05,-0.00278634,,,3.360834597,3.063185355,-5.591137265,-16.43319408,0.070885439
2.865495003,0.766851717,9.17455E-05,-0.000723727,,,3.364414979,1.187963433,-17.43866765,-48.22291869,2.134236369
2.865495003,0.766851717,9.17455E-05,-0.000723727,,,3.365109651,3.257105052,-4.559985833,-13.08307677,-0.087686789
2.871245443,2.391951365,0.000149312,-0.002072135,,,3.366023354,3.63988718,-2.913797651,-6.415453644,-0.253243008
2.871245443,2.391951365,0.000149312,-0.002072135,,,3.368239567,0.15433936,-27.44468933,-65.5278128,3.435123444
2.874827184,1.021677802,0.000112161,-0.000933994,,,3.368609017,3.506679995,-3.425797166,-8.747058109,-0.225311149
2.874827184,1.021677802,0.000112161,-0.000933994,,,3.369466031,2.452346557,-9.611526161,-26.87324354,0.73062093
2.877702564,3.905212043,2.62927E-05,-0.002954521,,,3.369823288,3.912537401,-2.068055752,-1.572149742,-0.123467534
2.877702564,3.905212043,2.62927E-05,-0.002954521,,,3.369850125,3.105788099,-5.346702552,-15.68846648,0.039364296
2.880091658,3.580337504,6.05132E-05,-0.002900356,,,3.370356035,2.045588334,-12.9577515,-33.76097969,1.172543921
2.880091658,3.580337504,6.05132E-05,-0.002900356,,,3.374302851,1.383264801,-15.8070971,-44.90650797,1.908863005
2.884620345,1.656411996,0.000139741,-0.001389432,,,3.386120306,2.180135439,-11.77311777,-31.45717114,1.050557326
2.89093669,2.880978174,0.000131317,-0.002528186,,,3.391442098,2.589818203,-8.576637122,-24.49120177,0.596019291
2.894470177,3.172917405,0.000106019,-0.002724503,,,3.391503105,3.620321581,-2.982670991,-6.747987315,-0.240386469
2.894470177,3.172917405,0.000106019,-0.002724503,,,3.39160954,2.971263515,-6.091107129,-17.97021567,0.184317516
2.894470177,3.172917405,0.000106019,-0.002724503,,,3.393397913,1.630814294,-13.84771984,-40.68885326,1.642182566
2.894470177,3.172917405,0.000106019,-0.002724503,,,3.394552532,0.8477986,-20.41741203,-53.87102719,2.594843214
2.894470177,3.172917405,0.000106019,-0.002724503,,,3.396550773,3.807848219,-2.377545158,-3.43982135,-0.205193843
2.894470177,3.172917405,0.000106019,-0.002724503,,,3.398814114,1.481508289,-14.99405256,-43.19019907,1.820776551
2.896888755,2.099690956,0.000146701,-0.001723981,,,3.400285766,2.834680843,-6.918001943,-20.29550456,0.333164983
2.896888755,2.099690956,0.000146701,-0.001723981,,,3.402884961,1.534282977,-14.57667155,-42.29124782,1.763942698
2.897418471,3.750331227,4.13742E-05,-0.002936885,,,3.403692075,1.968599187,-11.40200896,-34.98214591,1.288816259
2.899785006,1.273376864,0.000128139,-0.001125794,,,3.405022127,1.159694789,-17.6296992,-48.59524987,2.215880454
