X,Y,ux,uy,sigma_xx,sigma_yy,sigma_xy,magnitude
1.969697,3.878788,-1.199916e-05,-0.0029445589,-1.1430897,-2.2200472,-0.07855524,0.0029445833
1.969697,3.9191918,-1.3433397e-05,-0.0029471703,-0.8671902,-1.4845791,-0.052706104,0.0029472008
1.969697,3.959596,-1.47316605e-05,-0.0029486455,-0.589922,-0.7495751,-0.025427781,0.0029486823
1.969697,4.0,-1.5905127e-05,-0.0029490031,-0.311548,-0.01582921,0.0031580036,0.002949046
2.10101,0.04040404,1.5955418e-05,-7.692166e-05,-30.061275,-69.39927,1.3582152,7.8559e-05
2.10101,0.08080808,1.8736348e-05,-0.000118304044,-29.62013,-68.73338,1.3594953,0.00011977854
2.10101,0.121212125,2.145581e-05,-0.00015933812,-29.183176,-68.06511,1.3597873,0.0001607762
2.10101,0.16161616,2.4111941e-05,-0.00020000711,-28.750502,-67.39486,1.358883,0.00020145529
2.10101,0.2020202,2.6714057e-05,-0.00024033524,-28.322119,-66.72299,1.356633,0.00024181536
2.10101,0.24242425,2.9269606e-05,-0.0002802927,-27.89798,-66.049675,1.352925,0.00028181678
2.10101,0.28282827,3.1752512e-05,-0.00031988882,-27.478031,-65.37513,1.3476962,0.00032146086
2.10101,0.32323232,3.4175813e-05,-0.00035912357,-27.062117,-64.699295,1.3409135,0.00036074608
2.10101,0.36363637,3.6541373e-05,-0.00039798766,-26.650127,-64.02224,1.3325766,0.0003996617
2.10101,0.4040404,3.883429e-05,-0.00043647736,-26.241917,-63.34394,1.3227117,0.00043820153
2.10101,0.44444445,4.1069463e-05,-0.00047460385,-25.837372,-62.664413,1.3113537,0.0004763775
2.10101,0.4848485,4.321523e-05,-0.00051235035,-25.436375,-61.983616,1.2985597,0.0005141697
2.10101,0.5252525,4.5310706e-05,-0.0005497299,-25.038816,-61.301556,1.2843944,0.0005515941
2.10101,0.56565654,4.7339126e-05,-0.0005867258,-24.644632,-60.618248,1.2689159,0.0005886324
2.10101,0.6060606,4.9280003e-05,-0.00062334724,-24.253775,-59.93375,1.2521998,0.0006252922
2.10101,0.64646465,5.11501e-05,-0.000659585,-23.866215,-59.24814,1.2343062,0.00066156534
2.10101,0.68686867,5.2956864e-05,-0.00069543906,-23.481924,-58.56147,1.2153052,0.0006974524
2.10101,0.72727275,5.467236e-05,-0.0007309094,-23.10099,-57.874004,1.1952549,0.0007329513
2.10101,0.7676768,5.631335e-05,-0.00076599047,-22.723356,-57.18572,1.174214,0.00076805765
2.10101,0.8080808,5.7881698e-05,-0.0008006878,-22.349112,-56.496857,1.1522385,0.00080277724
2.10101,0.8484849,5.9371814e-05,-0.00083499774,-21.97825,-55.807465,1.1293781,0.0008371059
2.10101,0.8888889,6.0779974e-05,-0.00086891465,-21.610874,-55.1178,1.1056956,0.0008710378
2.10101,0.9292929,6.210618e-05,-0.00090244226,-21.246971,-54.427887,1.0812367,0.0009045768
2.10101,0.969697,6.338023e-05,-0.00093556754,-20.886549,-53.737793,1.0560591,0.0009377119
2.10101,1.010101,6.454438e-05,-0.0009683091,-20.529621,-53.047577,1.0302222,0.0009704579
2.10101,1.050505,6.563589e-05,-0.0010006502,-20.176126,-52.357162,1.0037875,0.0010028005
2.10101,1.0909091,6.666407e-05,-0.0010325965,-19.826002,-51.666454,0.9768091,0.0010347462
2.10101,1.1313131,6.759539e-05,-0.0010641441,-19.47917,-50.975307,0.9493532,0.0010662888
2.10101,1.1717172,6.8455935e-05,-0.0010952912,-19.135502,-50.28347,0.9214735,0.0010974284
2.10101,1.2121212,6.924011e-05,-0.0011260454,-18.794882,-49.590717,0.8932235,0.0011281722
2.10101,1.2525252,6.9942325e-05,-0.001156399,-18.457193,-48.896812,0.8646434,0.0011585123
2.10101,1.2929293,7.0557e-05,-0.0011863448,-18.12235,-48.201527,0.83575696,0.0011884411
2.10101,1.3333334,7.110275e-05,-0.0012158919,-17.790358,-47.50479,0.80657613,0.0012179691
2.10101,1.3737373,7.1575865e-05,-0.0012450404,-17.461287,-46.806618,0.7770921,0.0012470961
2.10101,1.4141414,7.195212e-05,-0.0012737904,-17.135347,-46.107212,0.74729174,0.0012758209
2.10101,1.4545455,7.226691e-05,-0.0013021491,-16.812897,-45.4069,0.7171615,0.0013041529
2.10101,1.4949495,7.250346e-05,-0.0013301279,-16.49446,-44.706116,0.6866848,0.0013321026
2.10101,1.5353535,7.266179e-05,-0.0013577212,-16.180674,-44.00519,0.65589577,0.0013596641
2.10101,1.5757576,7.2743744e-05,-0.0013849642,-15.872385,-43.304295,0.6248611,0.0013868733
2.10101,1.6161616,7.2738156e-05,-0.0014118701,-15.570613,-42.603214,0.59369314,0.0014137425
2.10101,1.6565657,7.267855e-05,-0.0014384985,-15.276706,-41.90141,0.56254536,0.0014403333
2.10101,1.6969697,7.2548166e-05,-0.0014648847,-14.992574,-41.19821,0.53157055,0.0014666801
2.10101,1.7373737,7.2350726e-05,-0.0014911257,-14.720858,-40.49304,0.5008925,0.0014928799
2.10101,1.7777778,7.208437e-05,-0.0015173238,-14.465203,-39.786045,0.47060728,0.0015190351
2.10101,1.8181819,7.1773306e-05,-0.0015436634,-14.229953,-39.078197,0.44078532,0.0015453311
2.10101,1.8585858,7.1413815e-05,-0.0015703477,-14.01903,-38.370525,0.41160235,0.0015719706
2.10101,1.8989899,7.101707e-05,-0.0015976932,-13.834298,-37.663654,0.38338017,0.0015992707
2.10101,1.939394,7.0596114e-05,-0.0016260613,-13.673374,-36.956936,0.3565625,0.0016275931
2.10101,1.979798,7.015839e-05,-0.0016558655,-13.528693,-36.2492,0.33147213,0.0016573512
2.10101,2.020202,6.9729984e-05,-0.0016875267,-13.388616,-35.540024,0.30802763,0.0016889668
2.10101,2.060606,6.929785e-05,-0.0017213952,-13.240442,-34.830242,0.28572148,0.0017227894
2.10101,2.10101,6.886572e-05,-0.0017576348,-13.073431,-34.120117,0.2640129,0.0017589835
2.10101,2.1414142,6.842613e-05,-0.001796199,-12.881122,-33.40859,0.24276866,0.0017975018
2.10101,2.1818182,6.795861e-05,-0.001836786,-12.66215,-32.694534,0.22227879,0.0018380428
2.10101,2.2222223,6.745383e-05,-0.0018789116,-12.419721,-31.978966,0.20274271,0.001880122
2.10101,2.2626262,6.690435e-05,-0.0019220766,-12.15926,-31.263996,0.18379702,0.0019232407
2.10101,2.3030303,6.628223e-05,-0.0019657519,-11.88604,-30.550766,0.1646181,0.001966869
2.10101,2.3434343,6.5568835e-05,-0.002009496,-11.603883,-29.838346,0.14444605,0.0020105655
2.10101,2.3838384,6.476045e-05,-0.0020529814,-11.315333,-29.124788,0.12301794,0.0020540026
2.10101,2.4242425,6.384589e-05,-0.0020959433,-11.02227,-28.408573,0.10062108,0.0020969156
2.10101,2.4646466,6.281026e-05,-0.002138203,-10.726381,-27.689384,0.07783838,0.0021391253
2.10101,2.5050504,6.165914e-05,-0.0021796096,-10.429296,-26.967993,0.055269096,0.0021804816
2.10101,2.5454545,6.039068e-05,-0.0022201147,-10.132495,-26.245775,0.033344176,0.002220936
2.10101,2.5858586,5.901791e-05,-0.0022596288,-9.837131,-25.523985,0.012256758,0.0022603993
2.10101,2.6262627,5.7527795e-05,-0.0022981185,-9.543994,-24.80347,-0.007997263,0.0022988385
2.10101,2.6666667,5.595945e-05,-0.002335567,-9.253433,-24.084366,-0.027552275,0.0023362373
2.10101,2.7070708,5.4279342e-05,-0.0023719408,-8.965487,-23.36628,-0.046587482,0.0023725617
2.10101,2.7474747,5.2511692e-05,-0.0024072472,-8.67996,-22.64846,-0.06528636,0.00240782
2.10101,2.7878788,5.0654635e-05,-0.0024414733,-8.396557,-21.930014,-0.08376871,0.0024419986
2.10101,2.8282828,4.8711896e-05,-0.0024746116,-8.114991,-21.210154,-0.10209477,0.002475091
2.10101,2.868687,4.6683475e-05,-0.0025066491,-7.8350296,-20.48833,-0.12024056,0.0025070838
2.10101,2.909091,4.4565648e-05,-0.0025375765,-7.5565476,-19.76425,-0.13812056,0.0025379676
2.10101,2.9494948,4.237704e-05,-0.0025673937,-7.2795086,-19.037928,-0.15558352,0.0025677434
2.10101,2.989899,4.0106475e-05,-0.0025960896,-7.003944,-18.30959,-0.17244273,0.0025963993
2.10101,3.030303,3.7763268e-05,-0.002623668,-6.729943,-17.579615,-0.18848385,0.0026239397
2.10101,3.070707,3.5351142e-05,-0.002650125,-6.457604,-16.848486,-0.20348758,0.0026503608
2.10101,3.1111112,3.2879412e-05,-0.0026754495,-6.1870337,-16.116703,-0.21722786,0.0026756516
2.10101,3.1515152,3.0351803e-05,-0.002699634,-5.9182997,-15.384739,-0.22949065,0.0026998047
2.10101,3.191919,2.7766451e-05,-0.0027226787,-5.651423,-14.652976,-0.24008566,0.0027228203
2.10101,3.2323232,2.515316e-05,-0.0027445983,-5.3863683,-13.921686,-0.24883504,0.0027447136
2.10101,3.2727273,2.2508204e-05,-0.0027653873,-5.123058,-13.191077,-0.25559136,0.002765479
2.10101,3.3131313,1.9842759e-05,-0.0027850308,-4.861352,-12.4612055,-0.2602292,0.0027851015
2.10101,3.3535354,1.7171726e-05,-0.002803538,-4.6010585,-11.732047,-0.26264858,0.0028035906
2.10101,3.3939395,1.4504418e-05,-0.0028209053,-4.3419423,-11.003482,-0.26277354,0.0028209426
2.10101,3.4343433,1.1852011e-05,-0.002837155,-4.0837464,-10.275335,-0.26054746,0.0028371797
2.10101,3.4747474,9.216368e-06,-0.0028522555,-3.826177,-9.5473585,-0.2559408,0.0028522701
2.10101,3.5151515,6.623566e-06,-0.0028662235,-3.5689309,-8.819288,-0.24893782,0.002866231
2.10101,3.5555556,4.0866435e-06,-0.0028790552,-3.3116853,-8.09083,-0.23954222,0.002879058
2.10101,3.5959597,1.5925616e-06,-0.0028907582,-3.0541477,-7.3617206,-0.2277825,0.0028907587
2.10101,3.6363637,-8.2328916e-07,-0.0029013231,-2.7960126,-6.6317015,-0.21368852,0.0029013234
2.10101,3.6767676,-3.164634e-06,-0.0029107332,-2.5370162,-5.9005904,-0.19731918,0.0029107349
2.10101,3.7171717,-5.42216e-06,-0.002919007,-2.276913,-5.1682234,-0.17873858,0.002919012
2.10101,3.7575758,-7.5716525e-06,-0.0029261466,-2.0155158,-4.434572,-0.15802816,0.0029261564
2.10101,3.7979798,-9.6187e-06,-0.0029321443,-1.7526729,-3.6996737,-0.13527569,0.0029321602
2.10101,3.838384,-1.1550263e-05,-0.002936991,-1.4882998,-2.9636953,-0.1105884,0.0029370137
2.10101,3.878788,-1.33719295e-05,-0.0029406901,-1.2223791,-2.2269537,-0.084072016,0.0029407206
2.10101,3.9191918,-1.5053898e-05,-0.0029432531,-0.9549851,-1.4899206,-0.05585249,0.0029432916
2.10101,3.959596,-1.6614795e-05,-0.0029446706,-0.68624836,-0.7532042,-0.02605529,0.0029447176
2.10101,4.0,-1.8030405e-05,-0.002944935,-0.41640317,-0.017610742,0.0051840637,0.0029449903
2.2323232,0.04040404,1.5072525e-05,-7.670373e-05,-30.056505,-69.13052,1.5575593,7.81706e-05
2.2323232,0.08080808,1.821667e-05,-0.00011789426,-29.610779,-68.46988,1.554278,0.000119293356
2.2323232,0.121212125,2.1310523e-05,-0.00015874393,-29.169367,-67.80676,1.5501845,0.00016016795
2.2323232,0.16161616,2.4313107e-05,-0.00019923225,-28.732313,-67.14156,1.5450743,0.00020071029
2.2323232,0.2020202,2.7269125e-05,-0.00023937598,-28.299658,-66.47467,1.5388098,0.00024092419
2.2323232,0.24242425,3.0154362e-05,-0.00027916394,-27.871325,-65.80624,1.5312827,0.00028078782
2.2323232,0.28282827,3.2965094e-05,-0.00031858124,-27.44724,-65.136444,1.5224209,0.0003202822
2.2323232,0.32323232,3.5692006e-05,-0.0003576614,-27.027275,-64.46535,1.5121876,0.0003594379
2.2323232,0.36363637,3.8353726e-05,-0.00039635412,-26.611324,-63.792995,1.5005678,0.00039820548
2.2323232,0.4040404,4.0939078e-05,-0.00043469854,-26.199245,-63.119442,1.4875721,0.00043662207
2.2323232,0.44444445,4.343316e-05,-0.00047267228,-25.790937,-62.444683,1.4732193,0.0004746636
2.2323232,0.4848485,4.586391e-05,-0.00051028095,-25.386261,-61.76869,1.4575475,0.0005123379
2.2323232,0.5252525,4.8218295e-05,-0.00054751895,-24.985132,-61.09148,1.4405955,0.00054963806
2.2323232,0.56565654,5.0490722e-05,-0.00058437884,-24.587502,-60.41313,1.422408,0.000586556
2.2323232,0.6060606,5.2670017e-05,-0.0006208662,-24.193293,-59.73363,1.4030436,0.00062309625
2.2323232,0.64646465,5.477853e-05,-0.0006569885,-23.802486,-59.05306,1.3825493,0.0006592682
2.2323232,0.68686867,5.6786463e-05,-0.000692714,-23.41508,-58.371506,1.3609693,0.0006950377
2.2323232,0.72727275,5.8723614e-05,-0.0007280763,-23.031078,-57.68905,1.3383595,0.00073044066
2.2323232,0.7676768,6.057322e-05,-0.00076304376,-22.650518,-57.005802,1.3147633,0.00076544425
2.2323232,0.8080808,6.2329695e-05,-0.00079762936,-22.273434,-56.321922,1.290239,0.000800061
2.2323232,0.8484849,6.4006075e-05,-0.0008318331,-21.899855,-55.63745,1.2648264,0.000834292
2.2323232,0.8888889,6.56005e-05,-0.0008656606,-21.52983,-54.95252,1.2385837,0.0008681427
2.2323232,0.9292929,6.710552e-05,-0.00089908764,-21.163374,-54.267166,1.2115611,0.0009015885
2.2323232,0.969697,6.852113e-05,-0.0009321254,-20.800518,-53.58149,1.1838183,0.0009346405
2.2323232,1.010101,6.9843605e-05,-0.0009647757,-20.441248,-52.895454,1.1554149,0.0009673005
2.2323232,1.050505,7.10804e-05,-0.0009970367,-20.085535,-52.209026,1.1264158,0.0009995672
2.2323232,1.0909091,7.222965e-05,-0.0010289066,-19.733355,-51.522156,1.0968835,0.0010314387
2.2323232,1.1313131,7.329881e-05,-0.0010603815,-19.384579,-50.83459,1.0668873,0.0010629119
2.2323232,1.1717172,7.4272975e-05,-0.0010914542,-19.039154,-50.14622,1.0364932,0.0010939783
2.2323232,1.2121212,7.515773e-05,-0.0011221357,-18.69694,-49.456768,1.0057486,0.0011246498
2.2323232,1.2525252,7.596426e-05,-0.0011524241,-18.357868,-48.76607,0.9746972,0.0011549251
2.2323232,1.2929293,7.667579e-05,-0.0011823084,-18.021852,-48.073944,0.94337034,0.0011847921
2.2323232,1.3333334,7.73035e-05,-0.0012117922,-17.688898,-47.380287,0.91178286,0.0012142555
2.2323232,1.3737373,7.7843666e-05,-0.0012408849,-17.359098,-46.685184,0.8799092,0.0012433241
2.2323232,1.4141414,7.829629e-05,-0.0012695827,-17.032675,-45.988857,0.847745,0.0012719947
2.2323232,1.4545455,7.867254e-05,-0.0012978856,-16.709948,-45.291603,0.81526196,0.0013002678
2.2323232,1.4949495,7.89538e-05,-0.0013258029,-16.391441,-44.593872,0.7824452,0.0013281517
2.2323232,1.5353535,7.9160556e-05,-0.001353357,-16.077785,-43.89594,0.74930346,0.0013556702
2.2323232,1.5757576,7.926859e-05,-0.001380546,-15.76983,-43.198032,0.71590614,0.0013828198
2.2323232,1.6161616,7.9322606e-05,-0.0014074165,-15.468563,-42.499878,0.682352,0.0014096501
2.2323232,1.6565657,7.928163e-05,-0.0014339909,-15.175402,-41.801033,0.64878285,0.0014361808
2.2323232,1.6969697,7.9160556e-05,-0.0014603455,-14.892265,-41.100815,0.615352,0.0014624894
2.2323232,1.7373737,7.8968704e-05,-0.0014865398,-14.621861,-40.398727,0.5821896,0.0014886358
2.2323232,1.7777778,7.872842e-05,-0.00151271,-14.367936,-39.695065,0.5493954,0.0015147574
2.2323232,1.8181819,7.8413635e-05,-0.0015390012,-14.134792,-38.990555,0.5170561,0.0015409975
2.2323232,1.8585858,7.805042e-05,-0.0015656557,-13.92648,-38.286427,0.48535812,0.0015676
2.2323232,1.8989899,7.765554e-05,-0.0015929677,-13.744816,-37.583157,0.4546364,0.0015948593
2.2323232,1.939394,7.724017e-05,-0.0016212873,-13.587359,-36.88007,0.42534685,0.0016231262
2.2323232,1.979798,7.681735e-05,-0.0016510542,-13.446389,-36.176003,0.39781806,0.0016528403
2.2323232,2.020202,7.638149e-05,-0.0016826745,-13.31001,-35.470463,0.37196365,0.0016844072
2.2323232,2.060606,7.597543e-05,-0.0017165076,-13.165186,-34.764156,0.34729564,0.0017181882
2.2323232,2.10101,7.5574964e-05,-0.0017527174,-13.00093,-34.05729,0.32325393,0.0017543461
2.2323232,2.1414142,7.516891e-05,-0.0017912295,-12.81065,-33.348827,0.29968682,0.0017928061
2.2323232,2.1818182,7.4736774e-05,-0.0018317681,-12.593043,-32.63783,0.27686137,0.0018332921
2.2323232,2.2222223,7.4280426e-05,-0.0018738694,-12.351413,-31.92537,0.25495252,0.0018753412
2.2323232,2.2626262,7.376075e-05,-0.0019169953,-12.091327,-31.213602,0.23359202,0.0019184138
2.2323232,2.3030303,7.3160976e-05,-0.0019606259,-11.818111,-30.503483,0.21196097,0.0019619905
2.2323232,2.3434343,7.246621e-05,-0.0020043422,-11.535685,-29.794018,0.18931586,0.0020056516
2.2323232,2.3838384,7.166527e-05,-0.0020477995,-11.246691,-29.083237,0.16539522,0.002049053
2.2323232,2.4242425,7.074326e-05,-0.0020907484,-10.95315,-28.36975,0.14049208,0.002091945
2.2323232,2.4646466,6.968528e-05,-0.0021329895,-10.656874,-27.65336,0.11518286,0.0021341275
2.2323232,2.5050504,6.85025e-05,-0.0021743998,-10.359609,-26.934967,0.090062045,0.0021754785
2.2323232,2.5454545,6.7189336e-05,-0.00221489,-10.062862,-26.21592,0.065547936,0.0022159088
2.2323232,2.5858586,6.574206e-05,-0.0022544079,-9.767828,-25.497488,0.041834835,0.0022553662
2.2323232,2.6262627,6.418675e-05,-0.0022929087,-9.475254,-24.780357,0.018915322,0.002293807
2.2323232,2.6666667,6.2499195e-05,-0.0023303758,-9.185477,-24.064583,-0.003338938,0.0023312138
2.2323232,2.7070708,6.0718507e-05,-0.002366772,-8.898479,-23.349644,-0.02510681,0.0023675505
2.2323232,2.7474747,5.882047e-05,-0.0024021007,-8.614062,-22.634727,-0.04655005,0.0024028206
2.2323232,2.7878788,5.6816265e-05,-0.0024363585,-8.331908,-21.918879,-0.06779216,0.002437021
2.2323232,2.8282828,5.470775e-05,-0.002469521,-8.051737,-21.201307,-0.08887175,0.0024701268
2.2323232,2.868687,5.2500516e-05,-0.002501592,-7.7733316,-20.481466,-0.10975163,0.002502143
2.2323232,2.909091,5.0196424e-05,-0.0025325585,-7.4966073,-19.759148,-0.13032228,0.0025330558
2.2323232,2.9494948,4.7801062e-05,-0.0025624204,-7.2215376,-19.034367,-0.15041949,0.0025628663
2.2323232,2.989899,4.529953e-05,-0.0025911573,-6.9482093,-18.307411,-0.16983497,0.0025915531
2.2323232,3.030303,4.272349e-05,-0.0026187748,-6.6767454,-17.578741,-0.18833542,0.0026191233
2.2323232,3.070707,4.0065497e-05,-0.0026452634,-6.407266,-16.84883,-0.20567869,0.0026455668
2.2323232,3.1111112,3.7323684e-05,-0.0026706327,-6.139917,-16.118223,-0.22162141,0.0026708934
2.2323232,3.1515152,3.4512952e-05,-0.002694849,-5.874767,-15.387362,-0.23593746,0.0026950699
2.2323232,3.191919,3.1637028e-05,-0.0027179457,-5.6118784,-14.656683,-0.24841423,0.00271813
2.2323232,3.2323232,2.873689e-05,-0.0027398951,-5.351205,-13.926407,-0.25886217,0.0027400458
2.2323232,3.2727273,2.5780872e-05,-0.0027607158,-5.092688,-13.196731,-0.26712033,0.0027608362
2.2323232,3.3131313,2.2793189e-05,-0.0027803946,-4.836189,-12.467709,-0.27304706,0.002780488
2.2323232,3.3535354,1.979433e-05,-0.0027989354,-4.58151,-11.739269,-0.27653572,0.0027990052
2.2323232,3.3939395,1.678057e-05,-0.002816338,-4.3284326,-11.011314,-0.2774951,0.0028163882
2.2323232,3.4343433,1.3796613e-05,-0.0028326046,-4.0766816,-10.283634,-0.27586254,0.002832638
2.2323232,3.4747474,1.0810792e-05,-0.0028477143,-3.8259542,-9.555956,-0.27159947,0.0028477348
2.2323232,3.5151515,7.880852e-06,-0.0028617028,-3.575939,-8.828026,-0.26468676,0.0028617138
2.2323232,3.5555556,4.9788505e-06,-0.002874544,-3.326312,-8.0995455,-0.25512525,0.002874548
2.2323232,3.5959597,2.142042e-06,-0.0028862432,-3.0767567,-7.370253,-0.24293092,0.0028862439
2.2323232,3.6363637,-6.277114e-07,-0.002896795,-2.8269558,-6.6398945,-0.22814606,0.002896795
2.2323232,3.6767676,-3.3266842e-06,-0.0029062014,-2.5766215,-5.9082847,-0.21082394,0.0029062033
2.2323232,3.7171717,-5.925074e-06,-0.0029144585,-2.325492,-5.1752853,-0.19103645,0.0029144646
2.2323232,3.7575758,-8.421019e-06,-0.0029215645,-2.0733433,-4.4408593,-0.16886863,0.0029215766
2.2323232,3.7979798,-1.080893e-05,-0.0029275212,-1.8200095,-3.7050686,-0.14442208,0.002927541
2.2323232,3.838384,-1.3081357e-05,-0.0029323213,-1.5653746,-2.9680989,-0.11780806,0.0029323504
2.2323232,3.878788,-1.5225261e-05,-0.0029359683,-1.3093851,-2.2302601,-0.08915156,0.0029360077
2.2323232,3.9191918,-1.7233193e-05,-0.002938453,-1.0520765,-1.492043,-0.05858948,0.0029385036
2.2323232,3.959596,-1.9095838e-05,-0.0029397923,-0.7935527,-0.754065,-0.026269343,0.0029398543
2.2323232,4.0,-2.0816922e-05,-0.0029399786,-0.53401536,-0.017159065,0.007657386,0.0029400522
2.3636363,0.04040404,1.3910234e-05,-7.635169e-05,-30.03983,-68.84379,1.7746457,7.760847e-05
2.3636363,0.08080808,1.7462298e-05,-0.00011733733,-29.589916,-68.18809,1.7664503,0.00011862959
2.3636363,0.121212125,2.092868e-05,-0.0001579877,-29.144337,-67.52975,1.7576072,0.00015936789
2.3636363,0.16161616,2.4320558e-05,-0.0001982823,-28.703186,-66.86929,1.747954,0.00019976827
2.3636363,0.2020202,2.7634203e-05,-0.00023823418,-28.26651,-66.20713,1.7373465,0.00023983156
2.3636363,0.24242425,3.084913e-05,-0.00027784333,-27.83418,-65.54334,1.7256702,0.00027955067
2.3636363,0.28282827,3.3997e-05,-0.00031709485,-27.40619,-64.87824,1.7128762,0.00031891212
2.3636363,0.32323232,3.7057325e-05,-0.00035597943,-26.982359,-64.211754,1.6989006,0.00035790305
2.3636363,0.36363637,4.0013343e-05,-0.0003945101,-26.562637,-63.544125,1.6837121,0.0003965341
2.3636363,0.4040404,4.2907894e-05,-0.00043269247,-26.146849,-62.87528,1.6673216,0.00043481475
2.3636363,0.44444445,4.5711175e-05,-0.0004705023,-25.734907,-62.205288,1.6497178,0.0004727176
2.3636363,0.4848485,4.841201e-05,-0.00050795637,-25.326687,-61.534126,1.6309266,0.00051025813
2.3636363,0.5252525,5.1036477e-05,-0.0005450379,-24.922134,-60.861893,1.6109571,0.0005474222
2.3636363,0.56565654,5.3569674e-05,-0.00058175623,-24.521152,-60.188538,1.5898508,0.0005842174
2.3636363,0.6060606,5.600229e-05,-0.00061810575,-24.1237,-59.514122,1.5676361,0.00062063755
2.3636363,0.64646465,5.8351085e-05,-0.0006540753,-23.729744,-58.838684,1.5443382,0.0006566729
2.3636363,0.68686867,6.059371e-05,-0.00068967976,-23.339281,-58.16228,1.5200006,0.0006923364
2.3636363,0.72727275,6.2767416e-05,-0.00072490424,-22.952345,-57.485016,1.4946535,0.0007276166
2.3636363,0.7676768,6.4829364e-05,-0.0007597562,-22.568918,-56.806934,1.468338,0.0007625171
2.3636363,0.8080808,6.678887e-05,-0.00079422817,-22.189049,-56.128082,1.4411016,0.00079703145
2.3636363,0.8484849,6.866641e-05,-0.00082831644,-21.812782,-55.44857,1.4129739,0.0008311577
2.3636363,0.8888889,7.044524e-05,-0.0008620303,-21.44015,-54.768467,1.3840165,0.00086490397
2.3636363,0.9292929,7.212348e-05,-0.0008953549,-21.07119,-54.087826,1.3542774,0.0008982551
2.3636363,0.969697,7.370487e-05,-0.0009282995,-20.70593,-53.406673,1.323817,0.0009312209
2.3636363,1.010101,7.519685e-05,-0.00096084736,-20.344337,-52.724934,1.2926928,0.00096378534
2.3636363,1.050505,7.6590106e-05,-0.0009930134,-19.986425,-52.042637,1.2609854,0.0009959626
2.3636363,1.0909091,7.788092e-05,-0.0010247938,-19.632145,-51.359673,1.2287565,0.0010277489
2.3636363,1.1313131,7.908419e-05,-0.0010561869,-19.28143,-50.675865,1.1960813,0.0010591435
2.3636363,1.1717172,8.017197e-05,-0.0010871757,-18.934187,-49.991013,1.1630192,0.0010901277
2.3636363,1.2121212,8.119084e-05,-0.0011177808,-18.590347,-49.305023,1.1296393,0.0011207255
2.3636363,1.2525252,8.20905e-05,-0.0011479799,-18.249844,-48.61767,1.095985,0.0011509112
2.3636363,1.2929293,8.290261e-05,-0.001177799,-17.912586,-47.928783,1.0620834,0.0011807131
2.3636363,1.3333334,8.3623454e-05,-0.0012072138,-17.578629,-47.23839,1.0279497,0.0012101067
2.3636363,1.3737373,8.423999e-05,-0.0012362357,-17.248041,-46.546516,0.9935778,0.0012391026
2.3636363,1.4141414,8.4772706e-05,-0.0012648664,-16.92105,-45.85339,0.9589338,0.0012677041
2.3636363,1.4545455,8.521415e-05,-0.001293106,-16.598001,-45.159397,0.9239983,0.0012959107
2.3636363,1.4949495,8.555129e-05,-0.0013209675,-16.2794,-44.46492,0.8887468,0.0013237349
2.3636363,1.5353535,8.5806474e-05,-0.0013484545,-15.965857,-43.770252,0.8531872,0.0013511818
2.3636363,1.5757576,8.59648e-05,-0.0013755914,-15.658232,-43.075603,0.8173619,0.0013782749
2.3636363,1.6161616,8.603744e-05,-0.0014024042,-15.35755,-42.380764,0.7813761,0.0014050408
2.3636363,1.6565657,8.6026266e-05,-0.001428932,-15.065219,-41.685272,0.7453565,0.0014315192
2.3636363,1.6969697,8.5927546e-05,-0.0014552288,-14.783174,-40.988445,0.7094503,0.0014577635
2.3636363,1.7373737,8.575432e-05,-0.0014813785,-14.514223,-40.289913,0.67379546,0.0014838584
2.3636363,1.7777778,8.5517764e-05,-0.0015074946,-14.262111,-39.58987,0.63848907,0.0015099182
2.3636363,1.8181819,8.521229e-05,-0.0015337486,-14.031246,-38.889175,0.6036295,0.0015361139
2.3636363,1.8585858,8.48528e-05,-0.0015603546,-13.8256645,-38.188892,0.5694094,0.0015626601
2.3636363,1.8989899,8.4461644e-05,-0.0015876163,-13.647179,-37.48949,0.5361638,0.0015898613
2.3636363,1.939394,8.405559e-05,-0.0016158968,-13.49328,-36.790245,0.5043472,0.0016180816
2.3636363,1.979798,8.364208e-05,-0.0016456172,-13.356086,-36.089973,0.47428346,0.0016477415
2.3636363,2.020202,8.322485e-05,-0.0016771927,-13.2234535,-35.3882,0.4459094,0.0016792563
2.3636363,2.060606,8.2843006e-05,-0.0017109625,-13.082053,-34.685577,0.41872162,0.001712967
2.3636363,2.10101,8.248724e-05,-0.0017471258,-12.920626,-33.982273,0.3921759,0.0017490719
2.3636363,2.1414142,8.21352e-05,-0.0017855857,-12.73243,-33.27722,0.3660996,0.0017874738
2.3636363,2.1818182,8.1744045e-05,-0.0018260758,-12.516211,-32.56965,0.34074172,0.0018279045
2.3636363,2.2222223,8.13324e-05,-0.001868112,-12.275386,-31.860687,0.316271,0.0018698816
2.3636363,2.2626262,8.087233e-05,-0.0019111857,-12.0156145,-31.152422,0.29231364,0.001912896
2.3636363,2.3030303,8.031167e-05,-0.001954781,-11.742334,-30.445734,0.26807058,0.00195643
2.3636363,2.3434343,7.964671e-05,-0.0019984543,-11.459546,-29.739498,0.24280651,0.0020000408
2.3636363,2.3838384,7.886998e-05,-0.0020418838,-11.170054,-29.031862,0.21627586,0.0020434065
2.3636363,2.4242425,7.795729e-05,-0.002084801,-10.875997,-28.321466,0.18875816,0.002086258
